시장명,시장유형,소재지도로명주소,소재지지번주소,시장개설주기,위도,경도,점포수,취급품목,사용가능상품권,홈페이지주소,공중화장실보유여부,주차장보유여부,개설년도,전화번호,데이터기준일자,제공기관코드,제공기관명,
월곡시장,상설장,광주광역시 광산구 사암로 300,광주광역시 광산구 월곡동 687-3,상시,35.1712815,126.809660,67,"농·축·수산물, 공산품, 음식(국밥)",온누리상품권,,Y,Y,1998,062-951-6114,2019-01-01,3630000,광주광역시 광산구,
1913송정역시장,상설장,광주광역시 광산구 송정로8번길 13,광주광역시 광산구 송정동 990-18,상시,35.136358,126.791963,75,"농·축·수산물, 공산품, 의류업, 음식",온누리상품권,,Y,Y,1913,,2019-01-01,3630000,광주광역시 광산구,
송정매일시장,상설장,광주광역시 광산구 송정로29번길 64,광주광역시 광산구 송정동 813-1,상시,35.137465,126.7968471463,84,"농·축·수산물, 공산품, 의류업, 음식(국밥)",온누리상품권,,Y,Y,1982,,2019-01-01,3630000,광주광역시 광산구,
우산매일시장,상설장,광주광역시 광산구 무진대로231번길 29-17,광주광역시 광산구 우산동 1577-2 ~ 6,상시,35.1634225,126.8051071,51,"농·축·수산물, 공산품, 의류업, 음식(국밥, 김밥)",온누리상품권,,N,N,1913,,2019-01-01,3630000,광주광역시 광산구,
훼미리스토아,상설장,광주광역시 광산구 우산로96번길 66,광주광역시 광산구 우산동 1074-1,상시,35.153341,126.810315,180,"마트, 미용실, 피부관리실, 음식점",온누리상품권,,N,N,1992,062-941-6115,2019-01-01,3630000,광주광역시 광산구,
뉴밀레니엄시장,상설장,광주광역시 광산구 용아로 230,광주광역시 광산구 우산동 1575-2,상시,35.1635953,126.802120,48,"농·축·수산물, 공산품",온누리상품권,,N,N,2000,,2019-01-01,3630000,광주광역시 광산구,
하남시장,상설장,광주광역시 광산구 신가로 37,광주광역시 광산구 신가동 874-1,상시,35.1820933,126.826957,43,"농·축·수산물, 공산품",온누리상품권,,N,N,1984,,2019-01-01,3630000,광주광역시 광산구,
환호그린빌시장,상설장,,경상북도 포항시 북구 환호동 377-5,매일,36.0680301870,129.3911796035,28,"농산물 생필품, 수산물, 잡화 등","포항사랑상품권, 온누리상품권",,Y,N,1996,,2019-01-17,5020000,경상북도 포항시,
죽도시장,상설장,,경상북도 포항시 북구 죽도동 2-4,매일,36.0363572935,129.3683900909,476,"농산물 생필품, 수산물, 잡화 등","포항사랑상품권, 온누리상품권",,Y,Y,1971,054-247-3776,2019-01-17,5020000,경상북도 포항시,
포항죽도어시장,상설장,,경상북도 포항시 북구 죽도동 1-8,매일,36.0366277017,129.3685668074,158,수산물,"포항사랑상품권, 온누리상품권",,Y,Y,1971,054-255-0088,2019-01-17,5020000,경상북도 포항시,
죽도농산물시장,상설장,,경상북도 포항시 북구 죽도동 5-22,매일,36.0345887789,129.3679732670,707,"농산물 생필품, 수산물, 잡화 등","포항사랑상품권, 온누리상품권",,Y,Y,1971,054-247-7888,2019-01-17,5020000,경상북도 포항시,
포항중앙상가,상설장,,경상북도 포항시 북구 대흥동 732-14,매일,36.0384127225,129.3644979874,228,"의류,잡화 등","포항사랑상품권, 온누리상품권",,Y,Y,2007,054-231-8788,2019-01-17,5020000,경상북도 포항시,
포항큰동해시장,상설장,,경상북도 포항시 남구 해도동 435-31,매일,36.0261802344,129.3710977794,105,"농산물 생필품, 수산물, 잡화 등","포항사랑상품권, 온누리상품권",,Y,Y,1980,054-276-4747,2019-01-17,5020000,경상북도 포항시,
대해종합시장,상설장,,경상북도 포항시 남구 해도동 79-1,매일,36.0187984967,129.3685874040,108,"농산물 생필품, 수산물, 잡화 등","포항사랑상품권, 온누리상품권",,Y,Y,1981,,2019-01-17,5020000,경상북도 포항시,
연일전통시장,상설장,,경상북도 포항시 남구 연일읍 생지리 194-1,매일,35.9963476072,129.3487075898,116,"농산물 생필품, 수산물, 잡화 등","포항사랑상품권, 온누리상품권",,Y,Y,1968,054-285-0032,2019-01-17,5020000,경상북도 포항시,
오천삼광시장,상설장,,경상북도 포항시 남구 오천읍 구정리 34-5,매일,35.9781519418,129.4123850662,61,"농산물 생필품, 수산물, 잡화 등","포항사랑상품권, 온누리상품권",,Y,Y,1988,,2019-01-17,5020000,경상북도 포항시,
한라종합시장,상설장,,경상북도 포항시 북구 용흥동 357-1,매일,36.0412247813,129.3512606658,63,"농산물 생필품, 수산물, 잡화 등",포항사랑상품권,,Y,N,2011,,2019-01-17,5020000,경상북도 포항시,
영남시장,상설장,,경상북도 포항시 남구 동해면 약전리 436-3,매일,35.9878925474,129.4492260586,53,"농산물 생필품, 수산물, 잡화 등","포항사랑상품권, 온누리상품권",,Y,Y,1990,,2019-01-17,5020000,경상북도 포항시,
효자시장,상설장,,경상북도 포항시 남구 효자동 301-1,매일,36.0079945913,129.3315943933,205,"농산물 생필품, 수산물, 잡화 등","포항사랑상품권, 온누리상품권",,Y,Y,1971,054-277-9251,2019-01-17,5020000,경상북도 포항시,
포항운하송림시장,상설장,,경상북도 포항시 남구 송도동 493-11,매일,36.0281812123,129.3763354868,80,"농산물 생필품, 수산물, 잡화 등","포항사랑상품권, 온누리상품권",,Y,N,1987,,2019-01-17,5020000,경상북도 포항시,
영일대북부시장,상설장,,경상북도 포항시 북구 대신동 63-16,매일,36.0466361100,129.3689199914,113,"농산물 생필품, 수산물, 잡화 등","포항사랑상품권, 온누리상품권",,Y,Y,1965,,2019-01-17,5020000,경상북도 포항시,
구룡포시장,상설장,,경상북도 포항시 남구 구룡포읍 구룡포리 963-2,"매일,3일,8일",35.9903039864,129.5540482976,105,"농산물 생필품, 수산물, 잡화 등","포항사랑상품권, 온누리상품권",,Y,Y,1937,054-284-9040,2019-01-17,5020000,경상북도 포항시,
오천시장,상설장,,경상북도 포항시 남구 오천읍 세계리 823-1,"매일,5일,10일",35.9658651549,129.4179781835,115,"농산물 생필품, 수산물, 잡화 등","포항사랑상품권, 온누리상품권",,Y,Y,1930,054-292-5245,2019-01-17,5020000,경상북도 포항시,
도구시장,5일장,,경상북도 포항시 남구 동해면 도구리 668-1,"2일,7일",35.9882694788,129.4401071637,10,"농산물 생필품, 수산물, 잡화 등",포항사랑상품권,,Y,Y,1915,,2019-01-17,5020000,경상북도 포항시,
장기시장,5일장,,경상북도 포항시 남구 장기면 임중리 333-2,"4일,9일",35.8915631107,129.4914167649,13,"농산물 생필품, 수산물, 잡화 등",포항사랑상품권,,Y,N,1914,,2019-01-17,5020000,경상북도 포항시,
흥해시장,상설장,,경상북도 포항시 북구 흥해읍 성내리 61-2,"매일,2일,7일",36.1106147262,129.3483494541,109,"농산물 생필품, 수산물, 잡화 등","포항사랑상품권, 온누리상품권",,Y,Y,1965,,2019-01-17,5020000,경상북도 포항시,
신광시장,5일장,,경상북도 포항시 북구 신광면 토성리 486-5,"5일,10일",36.1286874959,129.2619216006,22,"농산물 생필품, 수산물, 잡화 등",포항사랑상품권,,Y,N,1965,,2019-01-17,5020000,경상북도 포항시,
기계시장,5일장,,경상북도 포항시 북구 기계면 현내리 403,"1일,6일",36.0699484138,129.2084627804,18,"농산물 생필품, 수산물, 잡화 등",포항사랑상품권,,Y,N,1923,,2019-01-17,5020000,경상북도 포항시,
죽장시장,5일장,,경상북도 포항시 북구 죽장면 입암리 858-34,"3일,8일",36.1614985423,129.0953921137,18,"농산물 생필품, 수산물, 잡화 등",포항사랑상품권,,Y,N,1919,,2019-01-17,5020000,경상북도 포항시,
청하시장,5일장,,경상북도 포항시 북구청하면 미남리 382-3,"1일,6일",36.1970080484,129.3398746447,12,"농산물 생필품, 수산물, 잡화 등",포항사랑상품권,,Y,Y,1965,,2019-01-17,5020000,경상북도 포항시,
송라시장,5일장,,경상북도 포항시 북구 송라면 광천리 32-24,"3일,8일",36.2279674634,129.3586694588,12,"농산물 생필품, 수산물, 잡화 등",포항사랑상품권,,Y,N,1924,,2019-01-17,5020000,경상북도 포항시,
기북시장,5일장,,경상북도 포항시 북구 기북면 용기리 271-12,"2일,7일",36.1299232229,129.1670530579,5,"농산물 생필품, 수산물, 잡화 등",포항사랑상품권,,Y,N,1958,,2019-01-17,5020000,경상북도 포항시,
남부시장,상설장,,경상북도 포항시 남구 상도동 629,매일,36.0126352060,129.3561775282,35,"농산물 생필품, 수산물, 잡화 등","포항사랑상품권, 온누리상품권",,Y,Y,1987,,2019-01-17,5020000,경상북도 포항시,
해도5시장(형산시장),상설장,,경상북도 포항시 남구 대도동 143-1,매일,36.0127398107,129.3664187398,40,"농산물 생필품, 수산물, 잡화 등",포항사랑상품권,,Y,N,1990,,2019-01-17,5020000,경상북도 포항시,
상대종합시장,상설장,,경상북도 포항시 남구 상도동 435-2,매일,,,41,"농산물 생필품, 수산물, 잡화 등",포항사랑상품권,,Y,N,1986,,2019-01-17,5020000,경상북도 포항시,
동해종합시장,상설장,,경상북도 포항시 남구 해도동 435-2,매일,36.0258335766,129.3709498505,110,"농산물 생필품, 수산물, 잡화 등","포항사랑상품권, 온누리상품권",,Y,Y,1981,,2019-01-17,5020000,경상북도 포항시,
송도시장,상설장,,경상북도 포항시 남구 송도동 440-6,매일,36.0328301081,129.3752550159,56,"농산물 생필품, 수산물, 잡화 등",포항사랑상품권,,Y,Y,1982,,2019-01-17,5020000,경상북도 포항시,
청림시장,상설장,,경상북도 포항시 남구 청림동 588-2,매일,35.9965223582,129.4103591148,13,"농산물 생필품, 수산물, 잡화 등",포항사랑상품권,,Y,N,1985,,2019-01-17,5020000,경상북도 포항시,
양학시장,상설장,,경상북도 포항시 북구 학잠동 83,매일,36.0271709652,129.3498888635,43,"농산물 생필품, 수산물, 잡화 등","포항사랑상품권, 온누리상품권",,Y,N,1981,,2019-01-17,5020000,경상북도 포항시,
중앙시장,상설장,,경상북도 포항시 북구 죽도동 625-15,매일,36.0231414201,129.3554123841,22,"농산물 생필품, 수산물, 잡화 등",포항사랑상품권,,Y,N,1986,,2019-01-17,5020000,경상북도 포항시,
서부시장,상설장,,경상북도 포항시 북구 용흥동 142-1,매일,36.0303215536,129.3582928220,22,"농산물 생필품, 수산물, 잡화 등","포항사랑상품권, 온누리상품권",,Y,N,1986,,2019-01-17,5020000,경상북도 포항시,
용흥시장,상설장,,경상북도 포항시 북구 용흥동 366,매일,36.0428177658,129.3527280903,10,"농산물 생필품, 수산물, 잡화 등",포항사랑상품권,,Y,Y,1988,,2019-01-17,5020000,경상북도 포항시,
두호1시장,상설장,,경상북도 포항시 북구 창포동 630,매일,36.0617314807,129.3693637806,146,"농산물 생필품, 수산물, 잡화 등","포항사랑상품권, 온누리상품권",,Y,Y,1991,,2019-01-17,5020000,경상북도 포항시,
장량시장,상설장,,경상북도 포항시 북구 장성동 866-302,매일,36.0654176482,129.3772201923,31,"농산물 생필품, 수산물, 잡화 등","포항사랑상품권, 온누리상품권",,Y,N,1991,,2019-01-17,5020000,경상북도 포항시,
장성종합시장,상설장,,경상북도 포항시 북구 장성동 866-301,매일,36.0656271750,129.3770134335,39,"농산물 생필품, 수산물, 잡화 등",포항사랑상품권,,Y,Y,1987,,2019-01-17,5020000,경상북도 포항시,
그린종합시장,상설장,,경상북도 포항시 북구 장성동 1352-1,매일,36.0672966026,129.3809655368,30,"농산물 생필품, 수산물, 잡화 등",포항사랑상품권,,Y,Y,1986,,2019-01-17,5020000,경상북도 포항시,
장량성도시장,상설장,,경상북도 포항시 북구 두호동 1079,매일,36.0684489664,129.3813731617,65,"농산물 생필품, 수산물, 잡화 등","포항사랑상품권, 온누리상품권",,Y,N,1993,,2019-01-17,5020000,경상북도 포항시,
의성,5일장,경상북도 의성군 전통시장2길 11-9,경상북도 의성군 의성읍 도동리 966,"2일,7일",36.346247,128.289288,117,"마늘,고추,잡화류 등",온누리상품권,http://www.usc.go.kr/field_information/industry_economy/market,Y,Y,1946,054-830-6233,2019-01-31,5150000,경상북도 의성군,
단촌,5일장,경상북도 의성군 장터길 15,경상북도 의성군 단촌면 하화리 1097-9,"5일,10일",36.422545,128.673879,4,"고추,마늘 등",없음,http://www.usc.go.kr/field_information/industry_economy/market,Y,N,1947,054-830-6233,2019-01-31,5150000,경상북도 의성군,
옥산,5일장,경상북도 의성군 입암1길,경상북도 의성군 옥산면 입암리 1105-85,"3일,8일",36.422542,128.673669,5,농수산물류 등,없음,http://www.usc.go.kr/field_information/industry_economy/market,Y,N,1958,054-830-6233,2019-01-31,5150000,경상북도 의성군,
금성,5일장,경상북도 의성군 탑리1길 39,경상북도 의성군 금성면 산운리 644-2,"1일,6일",36.401185,128.802402,52,"마늘,고추,과일류 등",온누리상품권,http://www.usc.go.kr/field_information/industry_economy/market,Y,Y,1961,054-830-6233,2019-01-31,5150000,경상북도 의성군,
봉양,5일장,경상북도 의성군 도리원 6길 4,경상북도 의성군 봉양면 화전리 95-4,"4일,9일",36.252937,128.684539,37,"농수축산물,잡화류 등",온누리상품권,http://www.usc.go.kr/field_information/industry_economy/market,Y,N,1921,054-830-6233,2019-01-31,5150000,경상북도 의성군,
안계,5일장,경상북도 의성군 안계시장길 14-11,경상북도 의성군 안계면 용기리 467-1,"1일,6일",36.299451,128.581211,100,"농수축산물,잡화류 등",온누리상품권,http://www.usc.go.kr/field_information/industry_economy/market,Y,Y,1957,054-830-6233,2019-01-31,5150000,경상북도 의성군,
다인,5일장,경상북도 의성군 다인장길 21-4,경상북도 의성군 다인면 서릉리 167-1,"2일,7일",36.384497,128.438428,31,"농수축산물,잡화류 등",없음,http://www.usc.go.kr/field_information/industry_economy/market,Y,N,1965,054-830-6233,2019-01-31,5150000,경상북도 의성군,
신평,5일장,경상북도 의성군 봉호로 2400-7,경상북도 의성군 신평면 교안리 312-6,"5일,10일",36.450407,128.355319,7,"농수축산물,잡화류 등",없음,http://www.usc.go.kr/field_information/industry_economy/market,Y,N,1970,054-830-6233,2019-01-31,5150000,경상북도 의성군,
안평,5일장,경상북도 의성군 봉호로 923,경상북도 의성군 안평면 박곡리 952-3,"3일,8일",36.470146,128.506117,5,"마늘,고추.잡화류 등",없음,http://www.usc.go.kr/field_information/industry_economy/market,Y,N,1922,054-830-6233,2019-01-31,5150000,경상북도 의성군,
염매,상설장,경상북도 의성군 염매시장길 11,경상북도 의성군 의성읍 후죽리 628-10,매일,36.350317,128.694097,36,"농수축산물,음식,잡화 등",온누리상품권,http://www.usc.go.kr/field_information/industry_economy/market,Y,Y,1980,054-830-6233,2019-01-31,5150000,경상북도 의성군,
샘고을시장,상설장,전라북도 정읍시 태평5길 24,전라북도 정읍시 시기동 280-4,매일,35.563135,126.8550947,322,"과일,채소,생필품,식당, 생선, 의류(포목)",온누리상품권,,Y,Y,1914,063-534-6661,2019-04-03,4690000,전라북도 정읍시,
연지시장,상설장,전라북도 정읍시 서부로 59,전라북도 정읍시 연지동 31-1,매일,35.5736741,126.8471516,40,"과일,생선,식당",온누리상품권,,Y,Y,1958,063-532-5380,2019-04-03,4690000,전라북도 정읍시,
신태인시장,5일장,전라북도 정읍시 시장2길 14,전라북도 정읍시 신태인읍 신태인리 152-8,3일+8일,35.6857798,126.8871858,45,"과일,채소,생필품,생선",온누리상품권,,Y,Y,1917,063-571-3016,2019-04-03,4690000,전라북도 정읍시,
